"Mo","Nb","Ta","V","W","sph_1","sph_2","sph_3","sph_4","alloy_cnt","m_log_max_strain","m_bc_1","m_bc_2","m_bc_3","m_bc_4","var_log_max_strain","var_bc_1","var_bc_2","var_bc_3","var_bc_4"
0.3,0,0,0,0.7,0.991156586431192,1.5707963267949,1.5707963267949,1.5707963267949,52,-1.39872355140593,1.54213187229692,1.61935732562576,0.0400420088167553,0.0814065000095368,0.00102134885505021,0.00171863266332713,0.00102715611510524,0.00608109938055339,0.00366230004780317
0.2,0.8,0,0,0,1.10714871779409,0,0,0,58,0.0729863590016539,-0.446260892794671,-0.668836954075456,-1.10570331337406,-0.209544303858235,0.00351298977583896,0.00187558241017789,0.000409212105741615,0.025194980142655,0.00324009128768739
0.2,0,0.8,0,0,1.10714871779409,1.5707963267949,0,0,60,1.34898228021941,0.0702945217725621,-0.19923382003023,-2.244499667455,-1.61771252664106,0.0263683496877723,0.0167563833556746,0.00305154763575983,0.215791990191677,0.0659652669927229
0.2,0,0,0.8,0,1.10714871779409,1.5707963267949,1.5707963267949,0,61,0.387843495505944,-0.411720467909595,-0.408867684508618,0.408506457803121,1.31140930360776,0.000904726134821488,0.000706775644938763,0.000383716246531928,0.00146322895095922,0.000342130300749532
0.2,0,0,0,0.8,1.10714871779409,1.5707963267949,1.5707963267949,1.5707963267949,62,-1.34989904131194,1.71550410293297,1.75689712802843,-0.045652527587079,0.140245294228745,0.000774056410338562,0.00155151129471578,0.00107577303901614,0.00224311814733491,0.000475410264917817
0.1,0.9,0,0,0,1.24904577239825,0,0,0,64,0.249988091628302,-0.617743200232773,-0.768548632232816,-0.517963839545733,0.527014272033891,0.00137610519533354,0.000739836989711128,0.00021867233356844,0.00661922819162458,0.00136297897322758
0.1,0,0.9,0,0,1.24904577239825,1.5707963267949,0,0,65,1.46944147374524,0.342463199295972,0.280130128238403,-0.582389851205686,-1.06344257988274,0.000453925318852305,0.000440310315225171,0.00019205124627782,0.00262390608348137,0.000138486651866911
0.1,0,0,0.9,0,1.24904577239825,1.5707963267949,1.5707963267949,0,66,0.601474220468309,-0.342386718611286,-0.438573706951647,-0.0711473371695703,1.49604122400826,0.00133941117742159,0.000971682182763858,0.000581387358537805,0.00157472333734697,0.000964267966192496
0.1,0,0,0,0.9,1.24904577239825,1.5707963267949,1.5707963267949,1.5707963267949,67,-1.20114921566589,2.04368213247702,2.03113445005392,-0.303832388065907,0.0841514751308463,0.00277296097422138,0.00551678152445123,0.00355436867869958,0.0117026944912926,0.00291868844646009
0,0.9,0.1,0,0,1.5707963267949,0.321750554396642,0,0,69,1.37943788471976,0.183529589617352,-0.123340235071243,-1.20980417467364,1.5014728667966,0.000265280546292938,0.000205126880943117,8.29059904074778e-05,0.00078193327131024,0.000626106849340129
0,0.9,0,0.1,0,1.5707963267949,0.321750554396642,1.5707963267949,0,70,0.559689628797659,-0.878828358489543,-0.971889125157415,0.0634766986906146,0.791000592479459,0.000393896619070842,0.000194319623175207,0.000103985893874405,0.000911677427554111,7.97688955374056e-05
0,0.9,0,0,0.1,1.5707963267949,0.321750554396642,1.5707963267949,1.5707963267949,71,0.187655407025496,-0.573159891241917,-0.710298246836592,-0.31944114920559,0.674317223075359,0.00190233124683249,0.00111230667248872,0.000484997890135516,0.0063757391461491,0.000519952446099491
0,0.8,0.2,0,0,1.5707963267949,0.463647609000806,0,0,72,1.28319931429833,0.0935242922822343,-0.0821776555119185,-0.73132512969582,1.13488587902951,0.0127797544726333,0.0106357551491211,0.00511531596234133,0.0355895672799584,0.00345302728125265
0,0.8,0,0.2,0,1.5707963267949,0.463647609000806,1.5707963267949,0,73,0.407699737740681,-1.39310747403365,-1.30078570547358,0.701050649315567,0.570267645191937,0.00127520746203723,0.000615106815897615,0.000319046056382608,0.00221177639243978,0.000157780428073891
0,0.8,0,0,0.2,1.5707963267949,0.463647609000806,1.5707963267949,1.5707963267949,74,-0.0446979089950952,-0.507459791245953,-0.679137486670339,-0.682534005480899,0.229899029287255,0.00210180193054522,0.00120295387478394,0.00037265173445929,0.0117620727389181,0.00400150636266529
0,0.7,0.3,0,0,1.5707963267949,0.579639740363704,0,0,75,1.40108145435006,0.2231733006688,0.0975609731580644,-0.634751712639349,1.06008166728061,0.00356689271020919,0.00325766458413139,0.00167881069169486,0.00898076332753357,0.000942009660354193
0,0.7,0,0.3,0,1.5707963267949,0.579639740363704,1.5707963267949,0,76,0.36357345148493,-1.65245449409062,-1.5703512625276,1.03578664230367,0.736098597892949,0.00438418748470543,0.00184386959410049,0.00088107873192954,0.00610280583754123,0.000562148678535015
0,0.7,0,0,0.3,1.5707963267949,0.579639740363704,1.5707963267949,1.5707963267949,77,-0.152704738637391,-0.302225734842279,-0.541547423530351,-1.29333093733476,-0.383643505791121,0.00717899243763976,0.00391044020634141,0.000995809605363061,0.0533915255031799,0.00898986194943055
0,0.6,0.4,0,0,1.5707963267949,0.684719203002283,0,0,78,1.4473556304492,0.29369522143675,0.237834879493457,-0.395705790737272,0.811946447700647,0.00713453263065977,0.00695251320859701,0.00385325206122508,0.0182621270585428,0.000699833422087878
0,0.6,0,0.4,0,1.5707963267949,0.684719203002283,1.5707963267949,0,79,0.367732205889653,-1.83387800777589,-1.74912277575696,1.22730425968121,0.874459840495054,0.00251686284325598,0.000666347301086642,0.000520387048390736,0.00244535001263132,0.000370443895309856
0,0.6,0,0,0.4,1.5707963267949,0.684719203002283,1.5707963267949,1.5707963267949,80,-0.478217600481976,-0.205796506268599,-0.39897206684795,-1.0696245885591,-0.604040305680933,0.00258933603186575,0.0014716120179165,0.000293130112374627,0.0251681978704285,0.00734021192943028
0,0.5,0.5,0,0,1.5707963267949,0.785398163397448,0,0,81,1.56047974450078,0.435911862529953,0.438089998086879,-0.262587786629163,0.522116715509692,0.001333170311717,0.00143506371218923,0.000840623806007279,0.00366067437686477,9.80255584110749e-05
0,0.5,0,0.5,0,1.5707963267949,0.785398163397448,1.5707963267949,0,82,0.302849369684023,-1.98912101609702,-1.8761823359915,1.3321818383971,1.05059366519042,0.00607667594453884,0.00206937766245807,0.00122159241942055,0.00477977530086006,0.000441409164647457
0,0.5,0,0,0.5,1.5707963267949,0.785398163397448,1.5707963267949,1.5707963267949,83,-0.726224739435848,-0.427269030951977,-0.316585873973041,-0.210602756585399,-0.705405690462493,0.0020285606271582,0.00131277180460091,0.000519581769166808,0.0133211579386154,0.01001439829377
0,0.4,0.6,0,0,1.5707963267949,0.886077123792614,0,0,84,1.6409037815382,0.567050393926493,0.619442108413195,-0.0916802896519509,0.188808871289883,2.60574852934875e-05,1.79586498167919e-05,2.21349209929477e-05,6.33581857856275e-05,1.25244488885841e-05
0,0.4,0,0.6,0,1.5707963267949,0.886077123792614,1.5707963267949,0,85,0.0938616325421809,-2.07326412215761,-1.97503807003264,1.37732619473818,1.23070744223645,0.0106163457182121,0.00300659901927791,0.00192074450730699,0.00586464174068737,0.000177178658042497
0,0.4,0,0,0.6,1.5707963267949,0.886077123792614,1.5707963267949,1.5707963267949,86,-0.934739461993561,0.256175678363725,0.152778456699492,-0.504016354743637,-0.313674308120865,0.000633331360663614,0.000556119671014891,0.000175467944882865,0.00662718854284634,0.00545285804758832
0,0.3,0.7,0,0,1.5707963267949,0.991156586431192,0,0,90,1.67898638692915,0.659314635191473,0.772901610181235,0.14890055190989,-0.159395671478868,0.000535397623698925,0.00067864653921723,0.000389577518571745,0.002299053408709,0.000677456094126474
0,0.3,0,0.7,0,1.5707963267949,0.991156586431192,1.5707963267949,0,91,-0.03742405626722,-1.9971616141444,-1.92609639123986,1.25690287464977,1.27803073506499,0.0217331766658986,0.00655459464029388,0.0040513053616502,0.0121824918072146,0.000213262861197841
