alloy_rep_id,alloy_cnt.x,log_max_stress,log_max_strain,bc_1,bc_2,bc_3,bc_4,bc_5,bc_6,toughness,young_mod,frac_stress,gcv,alloy,Mo,Nb,Ta,V,W,rep,Experiment,alloy_cnt.y
0.471211344493835_0.393716987664529_0.028239730499606_0.0173855623909212_0.0894463749511089_1,35,3.0260257549863,-2.35598586972116,11.2131314995453,6.01096919484198,-0.53204709702721,-0.030573594528819,0.0589509163839085,-0.0252485678110976,1.05892296938285,262.251517617014,20.4179304602607,3.66137524347281,MoNbTaVW,0.471211344493835,0.393716987664529,0.028239730499606,0.0173855623909212,0.0894463749511089,1,2,35
0.471211344493835_0.393716987664529_0.028239730499606_0.0173855623909212_0.0894463749511089_2,35,3.03846783633932,-2.33924907736563,11.3758011876485,6.0748971188823,-0.548903695397193,-0.0253510215378597,0.059229473547038,-0.0255064457201662,1.09249494098945,262.554373900249,20.6675994506913,3.66517444334483,MoNbTaVW,0.471211344493835,0.393716987664529,0.028239730499606,0.0173855623909212,0.0894463749511089,2,2,35
0.471211344493835_0.393716987664529_0.028239730499606_0.0173855623909212_0.0894463749511089_3,35,3.02804053498338,-2.3496767005279,11.275662756733,6.03093279517657,-0.541202720650063,-0.0308533222234539,0.0566916272161329,-0.0263154246185643,1.07160210339208,262.482574249885,20.4843250076904,3.67884101055338,MoNbTaVW,0.471211344493835,0.393716987664529,0.028239730499606,0.0173855623909212,0.0894463749511089,3,2,35
0.4_0.6_0_0_0_1,38,2.82952462865183,-2.39250980052203,9.48144169066217,4.85412713657011,-0.477064531849139,-0.00581229727373328,0.0329348475632991,-0.00219388726834658,0.863213527452381,232.189319946848,16.8722085811012,2.86674952694951,MoNb,0.4,0.6,0,0,0,1,0,38
0.4_0.6_0_0_0_2,38,2.82847922430392,-2.39470038190185,9.47062880189757,4.85085886748952,-0.472445255060617,-0.00484262755630509,0.0327589324681802,-0.000159004393352149,0.860331109806671,232.316113979805,16.8742008478432,2.84603293577584,MoNb,0.4,0.6,0,0,0,2,0,38
0.4_0.6_0_0_0_3,38,2.82618403574377,-2.39909599337489,9.43715052644211,4.83908890644885,-0.468001446954901,-0.00716002083531996,0.0302576536941772,-0.00286638832154629,0.853515794827746,232.264079825053,16.8085717291191,2.86914942167492,MoNb,0.4,0.6,0,0,0,3,0,38
0.4_0_0.6_0_0_1,39,2.99822087322239,-2.23119509690737,10.1957718079915,5.65459740750671,-0.0645025501891816,0.0370653123741028,0.00898437757769541,-0.00350898180648924,1.09099435216485,193.220938877362,19.921567163775,3.23110202961271,MoTa,0.4,0,0.6,0,0,1,0,39
0.4_0_0.6_0_0_2,39,2.99614797589392,-2.23119509690738,10.197796216073,5.66039862562383,-0.0647548655842089,0.0355946630635565,0.00895082187250362,-0.00303813959248127,1.09123426069738,193.239928192106,19.9306183725764,3.17124427776945,MoTa,0.4,0,0.6,0,0,2,0,39
0.4_0_0.6_0_0_3,39,3.00847439174178,-2.2200838714823,10.3091195241202,5.71942519442943,-0.0656303318104012,0.0358330243083634,0.00696048066732706,-0.00352394129825663,1.11552014047266,193.44965427962,20.1356201430694,3.20574400507933,MoTa,0.4,0,0.6,0,0,3,0,39
0.4_0_0_0.6_0_1,40,2.99773476194942,-2.19462795148895,11.0704583124704,5.75645970621638,-0.548259706153304,-0.00890745772419088,0.0624052205544703,-0.00439467744507595,1.22924888825525,219.33609216644,19.9360603322921,2.01354077295363,MoV,0.4,0,0,0.6,0,1,0,40
0.4_0_0_0.6_0_2,40,2.99165545170696,-2.20364514513914,10.9894439460168,5.71519277629858,-0.543188434040234,-0.012301772757696,0.0597481808320719,-0.00464166371702305,1.20926581703343,219.492643796375,19.7775456543551,1.93916094056283,MoV,0.4,0,0,0.6,0,2,0,40
0.4_0_0_0.6_0_3,40,2.96706735701954,-2.23119509690737,10.7410798178721,5.60795266754471,-0.525935358427942,-0.0245029008005771,0.0551757478504019,-0.00304298447705036,1.14971144973213,219.571202264526,19.341742344911,1.90919216538711,MoV,0.4,0,0,0.6,0,3,0,40
0.4_0_0_0_0.6_1,41,3.50517080088334,-2.25570150709519,18.2868133434401,9.51478421149565,-0.824923108001244,0.0575357409839117,0.0826625074352958,-0.0082180674213946,1.90979539238053,393.892306034079,33.2421413319954,1.56069544280206,MoW,0.4,0,0,0,0.6,1,0,41
0.4_0_0_0_0.6_2,41,3.50432810057809,-2.2557015070952,18.289771885508,9.51613633627449,-0.820648051089324,0.0604696274356352,0.0843064486587899,-0.00437701009219282,1.91009805838324,394.07918708616,33.2812332563777,1.53344642420941,MoW,0.4,0,0,0,0.6,2,0,41
0.4_0_0_0_0.6_3,41,3.50182955382868,-2.26144314966287,18.2060414186763,9.47624378148274,-0.817649227723458,0.0583482734924492,0.084419439024549,-0.00613880933312115,1.89043051005647,394.151222502528,33.1243188954584,1.54378053563264,MoW,0.4,0,0,0,0.6,3,0,41
0.503329559403349_0.247824139044354_0.188119014393079_0.00428983457920873_0.0564374525800091_1,30,3.12745010304934,-2.3496767005279,12.1048156729211,6.73925934294143,-0.499512461237729,-0.123747189190625,0.141569605733572,-0.087480868805788,1.15023523216854,249.095112624326,22.4413876099543,7.07512871293507,MoNbTaVW,0.503329559403349,0.247824139044354,0.188119014393079,0.00428983457920873,0.0564374525800091,1,4,30
0.503329559403349_0.247824139044354_0.188119014393079_0.00428983457920873_0.0564374525800091_2,30,3.11302128745464,-2.36446049671213,12.0317226035491,6.67994424843997,-0.506346323093371,-0.112090032145,0.124020584735074,-0.078165579365789,1.12647359848742,258.319713583005,22.2590960760343,7.48280898992615,MoNbTaVW,0.503329559403349,0.247824139044354,0.188119014393079,0.00428983457920873,0.0564374525800091,2,4,30
0.503329559403349_0.247824139044354_0.188119014393079_0.00428983457920873_0.0564374525800091_3,30,3.10565588982041,-2.37515578582888,11.7883991182921,6.63830717901621,-0.467717459199125,-0.144009093542274,0.146277810009104,-0.0931475454002522,1.09184978886123,246.019995294733,21.9640549135189,7.63347692875676,MoNbTaVW,0.503329559403349,0.247824139044354,0.188119014393079,0.00428983457920873,0.0564374525800091,3,4,30
0.504239736400679_0.247380428204709_0.204703754034917_0.037834383181405_0.00584169817828904_1,29,3.07472977141456,-2.39250980052204,11.3495661096279,6.46386238403608,-0.418253665204776,-0.156980315610927,0.144777208923411,-0.106154012415415,1.03301241895065,237.367476540625,21.2550285580949,7.89637843792681,MoNbTaVW,0.504239736400679,0.247380428204709,0.204703754034917,0.037834383181405,0.00584169817828904,1,5,29
